"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|100,"Analog2"|"Volts"|0.0|5.0|100,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|25,"RPM2"|"rpm"|0|8000|25,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10
76258,1730054206350,,,,0.16,-0.07,1.05,7,0,-3,0.17,,,,,,,,,,
76263,1730054206355,2.66,2.55,,0.16,-0.07,1.0,7,0,-3,0.18,,,0,,,,,,,
76268,1730054206360,,,,0.15,-0.08,0.97,8,0,-3,0.17,,,,,,,,,,
76273,1730054206365,2.64,2.54,,0.12,-0.05,0.96,8,1,-3,0.13,,,,,,,,,,
76278,1730054206370,,,,0.15,-0.05,0.92,8,1,-3,0.16,,,,,,,,,,
76283,1730054206375,2.62,2.52,,0.17,-0.03,0.95,8,1,-3,0.17,115,1320,0,,,,,,,
76288,1730054206380,,,,0.19,-0.01,0.9,8,1,-3,0.19,,,,,,,,,,
76293,1730054206391,2.65,2.54,,0.17,-0.01,0.89,8,1,-3,0.17,,,,,,,,,,
76298,1730054206396,,,,0.13,-0.0,0.87,8,1,-2,0.13,,,,,,,,,,
76303,1730054206401,2.65,2.56,,0.13,-0.02,0.87,8,1,-2,0.14,,,0,,,,,,,
76308,1730054206406,,,,0.13,-0.03,0.86,8,1,-2,0.13,,,,,,,,,,
76313,1730054206411,2.65,2.56,,0.13,-0.03,0.83,7,1,-2,0.14,,,,,,,,,,
76318,1730054206416,,,,0.14,-0.05,0.84,7,1,-2,0.15,,,,,,,,,,
76323,1730054206421,2.64,2.55,,0.15,-0.04,0.81,7,1,-2,0.16,120,1380,0,,,,,,,
76328,1730054206426,,,,0.13,-0.04,0.8,7,1,-1,0.13,,,,,,,,,,
76333,1730054206431,2.61,2.53,,0.09,-0.02,0.79,6,1,-1,0.09,,,,,,,,,,
76338,1730054206436,,,,0.07,-0.01,0.8,6,0,-1,0.07,,,,,,,,,,
76343,1730054206441,2.62,2.54,,0.06,0.01,0.77,6,0,-1,0.06,,,0,39.677235,-77.414139,7.5,1118.4,8,2,1.8
76348,1730054206446,,,,0.08,0.01,0.77,6,-0,-1,0.08,,,,,,,,,,
76353,1730054206451,2.63,2.55,,0.05,0.01,0.79,6,-0,-1,0.05,,,,,,,,,,
76358,1730054206456,,,,-0.0,0.0,0.83,6,-0,-2,0.0,,,,,,,,,,
76363,1730054206461,2.63,2.54,,-0.0,-0.0,0.83,5,-1,-2,0.0,118,1380,0,,,,,,,
76368,1730054206466,,,,0.0,0.04,0.81,5,-1,-2,0.04,,,,,,,,,,
76373,1730054206471,2.63,2.55,,0.04,0.04,0.82,5,-2,-3,0.06,,,,,,,,,,
76378,1730054206476,,,,0.03,0.04,0.79,5,-2,-3,0.05,,,,,,,,,,
76383,1730054206481,2.64,2.57,,0.02,0.02,0.79,5,-2,-4,0.03,,,0,,,,,,,
76388,1730054206486,,,,0.04,-0.01,0.8,4,-3,-4,0.04,,,,,,,,,,
76393,1730054206491,2.6,2.53,,0.06,-0.02,0.81,4,-3,-4,0.06,,,,,,,,,,
76398,1730054206496,,,,0.05,-0.01,0.8,4,-4,-5,0.06,,,,,,,,,,
76403,1730054206501,2.64,2.57,,0.05,-0.03,0.83,4,-4,-4,0.06,115,1380,0,,,,,,,
76408,1730054206506,,,,0.08,-0.04,0.87,4,-4,-4,0.09,,,,,,,,,,
76413,1730054206511,2.62,2.55,,0.07,-0.07,0.88,4,-4,-4,0.1,,,,,,,,,,
76418,1730054206516,,,,0.05,-0.09,0.89,3,-4,-4,0.1,,,,,,,,,,
76423,1730054206521,2.63,2.56,,0.03,-0.1,0.89,3,-4,-3,0.1,,,0,,,,,,,
76428,1730054206526,,,,0.07,-0.11,0.94,3,-4,-3,0.13,,,,,,,,,,
76433,1730054206531,2.61,2.52,,0.1,-0.07,0.95,3,-4,-3,0.12,,,,,,,,,,
76438,1730054206536,,,,0.11,-0.08,0.99,3,-4,-2,0.13,,,,,,,,,,
76443,1730054206541,2.63,2.55,,0.07,-0.07,1.03,3,-4,-2,0.1,115,1380,0,39.677231,-77.414131,7.53,1118.2,8,2,1.8
76448,1730054206546,,,,0.1,-0.09,1.06,3,-4,-2,0.14,,,,,,,,,,
76453,1730054206551,2.59,2.51,,0.15,-0.1,1.08,3,-3,-2,0.18,,,,,,,,,,
76458,1730054206556,,,,0.15,-0.11,1.08,3,-3,-2,0.18,,,,,,,,,,
76463,1730054206561,2.63,2.54,,0.14,-0.12,1.08,3,-3,-1,0.18,,,0,,,,,,,
76468,1730054206566,,,,0.12,-0.16,1.09,3,-2,-1,0.2,,,,,,,,,,
76473,1730054206571,2.62,2.53,,0.12,-0.18,1.14,2,-2,-1,0.22,,,,,,,,,,
76478,1730054206576,,,,0.12,-0.15,1.14,3,-1,-0,0.2,,,,,,,,,,
76483,1730054206581,2.63,2.53,,0.11,-0.16,1.17,3,-1,-0,0.19,118,1380,0,,,,,,,
76488,1730054206586,,,,0.14,-0.16,1.14,3,-1,-0,0.21,,,,,,,,,,
76493,1730054206591,2.63,2.53,,0.16,-0.16,1.15,3,-0,-0,0.22,,,,,,,,,,
76498,1730054206595,,,,0.14,-0.16,1.14,3,0,1,0.21,,,,,,,,,,
76503,1730054206600,2.61,2.51,,0.12,-0.19,1.18,3,1,1,0.22,,,0,,,,,,,
76508,1730054206605,,,,0.13,-0.2,1.17,3,1,1,0.24,,,,,,,,,,
76513,1730054206610,2.64,2.54,,0.14,-0.2,1.15,3,1,2,0.25,,,,,,,,,,
76518,1730054206615,,,,0.15,-0.21,1.14,3,2,3,0.26,,,,,,,,,,
76523,1730054206620,2.64,2.54,,0.15,-0.21,1.14,3,2,4,0.26,118,1380,0,,,,,,,
76528,1730054206625,,,,0.09,-0.21,1.16,3,3,4,0.23,,,,,,,,,,
76533,1730054206630,2.63,2.54,,0.12,-0.21,1.15,3,3,5,0.24,,,,,,,,,,
76538,1730054206635,,,,0.13,-0.2,1.16,4,4,6,0.24,,,,,,,,,,
76543,1730054206640,2.61,2.51,,0.13,-0.19,1.13,4,4,6,0.23,,,0,39.677231,-77.414131,7.51,1118.2,8,2,1.8
76548,1730054206645,,,,0.12,-0.18,1.07,4,4,7,0.22,,,,,,,,,,
76553,1730054206650,2.64,2.54,,0.09,-0.18,1.1,4,4,7,0.2,,,,,,,,,,
76558,1730054206655,,,,0.07,-0.17,1.07,4,5,8,0.18,,,,,,,,,,
76563,1730054206660,2.64,2.54,,0.06,-0.16,1.04,4,5,8,0.17,122,1440,0,,,,,,,
76568,1730054206665,,,,0.06,-0.14,1.01,5,4,8,0.15,,,,,,,,,,
76573,1730054206670,2.61,2.52,,0.05,-0.14,0.98,5,4,8,0.15,,,,,,,,,,
76578,1730054206675,,,,0.04,-0.13,0.94,5,4,8,0.13,,,,,,,,,,
76583,1730054206680,2.63,2.54,,0.01,-0.13,0.89,5,4,8,0.13,,,0,,,,,,,
76588,1730054206685,,,,-0.0,-0.12,0.87,5,4,8,0.12,,,,,,,,,,
76593,1730054206692,2.64,2.56,,-0.0,-0.11,0.87,5,4,8,0.11,,,,,,,,,,
76598,1730054206697,,,,0.0,-0.11,0.84,5,3,7,0.11,,,,,,,,,,
76603,1730054206702,2.63,2.57,,0.0,-0.08,0.82,5,3,7,0.08,122,1440,0,,,,,,,
76608,1730054206707,,,,-0.02,-0.05,0.8,5,2,7,0.06,,,,,,,,,,
76613,1730054206712,2.63,2.57,,-0.03,-0.05,0.82,5,2,7,0.06,,,,,,,,,,
76618,1730054206717,,,,-0.02,-0.06,0.81,5,1,6,0.06,,,,,,,,,,
76623,1730054206722,2.63,2.58,,-0.01,-0.06,0.8,5,0,6,0.06,,,0,,,,,,,
76628,1730054206727,,,,-0.01,-0.07,0.76,5,-0,6,0.07,,,,,,,,,,
76633,1730054206732,2.62,2.54,,-0.03,-0.1,0.76,5,-1,6,0.11,,,,,,,,,,
76638,1730054206737,,,,-0.06,-0.1,0.76,5,-1,6,0.12,,,,,,,,,,
76643,1730054206742,2.59,2.54,,-0.06,-0.07,0.77,6,-2,6,0.09,125,1500,0,39.677231,-77.414131,7.35,1117.9,8,2,1.8
76648,1730054206747,,,,-0.03,-0.05,0.8,6,-3,6,0.06,,,,,,,,,,
76653,1730054206752,2.62,2.56,,-0.0,-0.06,0.84,6,-3,6,0.06,,,,,,,,,,
76658,1730054206757,,,,0.01,-0.06,0.86,6,-4,5,0.06,,,,,,,,,,
76663,1730054206762,2.61,2.56,,0.03,-0.09,0.88,6,-4,4,0.09,,,0,,,,,,,
76668,1730054206767,,,,0.02,-0.1,0.91,6,-5,4,0.1,,,,,,,,,,
76673,1730054206772,2.63,2.58,,0.01,-0.1,0.94,6,-5,3,0.1,,,,,,,,,,
76678,1730054206777,,,,0.02,-0.09,0.95,6,-5,3,0.09,,,,,,,,,,
76683,1730054206782,2.64,2.58,,0.04,-0.08,0.96,6,-5,2,0.09,120,1440,0,,,,,,,
76688,1730054206787,,,,0.03,-0.07,0.99,7,-5,1,0.08,,,,,,,,,,
76693,1730054206792,2.61,2.56,,0.05,-0.08,1.04,7,-5,1,0.09,,,,,,,,,,
76698,1730054206795,,,,0.05,-0.09,1.09,7,-5,0,0.1,,,,,,,,,,
76703,1730054206800,2.63,2.58,,0.05,-0.09,1.1,7,-4,-1,0.11,,,0,,,,,,,
76708,1730054206805,,,,0.06,-0.1,1.07,7,-4,-1,0.11,,,,,,,,,,
76713,1730054206810,2.64,2.58,,0.04,-0.1,1.12,8,-4,-1,0.11,,,,,,,,,,
76718,1730054206815,,,,0.02,-0.09,1.16,8,-3,-1,0.09,,,,,,,,,,
76723,1730054206820,2.62,2.56,,0.03,-0.09,1.14,8,-3,-2,0.09,118,1440,0,,,,,,,
76728,1730054206825,,,,0.03,-0.1,1.11,8,-3,-2,0.11,,,,,,,,,,
76733,1730054206830,2.64,2.58,,0.03,-0.12,1.14,8,-2,-2,0.12,,,,,,,,,,
76738,1730054206835,,,,0.04,-0.15,1.13,9,-2,-2,0.15,,,,,,,,,,
76743,1730054206840,2.64,2.58,,0.04,-0.16,1.09,9,-2,-2,0.17,,,0,39.677227,-77.414124,7.45,1117.9,8,2,1.8
76748,1730054206845,,,,0.03,-0.16,1.08,9,-2,-1,0.16,,,,,,,,,,
76753,1730054206850,2.6,2.55,,0.02,-0.16,1.08,9,-2,-1,0.16,,,,,,,,,,
76758,1730054206855,,,,0.02,-0.17,1.1,9,-2,-1,0.17,,,,,,,,,,
76763,1730054206860,2.63,2.56,,0.03,-0.16,1.06,10,-2,-1,0.16,120,1440,0,,,,,,,
76768,1730054206865,,,,0.04,-0.15,1.02,10,-2,-0,0.15,,,,,,,,,,
76773,1730054206870,2.64,2.59,,0.01,-0.12,1.05,10,-2,-0,0.12,,,,,,,,,,
76778,1730054206875,,,,0.0,-0.11,1.04,10,-2,-0,0.11,,,,,,,,,,
76783,1730054206880,2.64,2.6,,0.02,-0.09,1.02,10,-2,0,0.1,,,0,,,,,,,
76788,1730054206885,,,,0.03,-0.08,0.98,11,-2,-0,0.09,,,,,,,,,,
76793,1730054206890,2.61,2.56,,0.02,-0.08,0.95,11,-2,0,0.08,,,,,,,,,,
76798,1730054206895,,,,-0.02,-0.09,0.99,11,-2,-0,0.09,,,,,,,,,,
76803,1730054206900,2.63,2.58,,-0.02,-0.07,0.96,11,-2,-1,0.08,125,1380,0,,,,,,,
76808,1730054206905,,,,-0.02,-0.05,0.94,11,-2,-1,0.06,,,,,,,,,,
76813,1730054206910,2.64,2.6,,0.01,-0.04,0.93,11,-2,-1,0.04,,,,,,,,,,
76818,1730054206915,,,,0.01,-0.04,0.95,11,-2,-2,0.05,,,,,,,,,,
76823,1730054206920,2.6,2.57,,0.01,-0.04,0.93,11,-2,-3,0.04,,,0,,,,,,,
76828,1730054206925,,,,0.03,-0.03,0.93,11,-2,-3,0.04,,,,,,,,,,
76833,1730054206930,2.63,2.6,,0.03,-0.02,0.94,11,-2,-4,0.04,,,,,,,,,,
76838,1730054206935,,,,0.03,-0.02,0.96,11,-2,-5,0.03,,,,,,,,,,
76843,1730054206940,2.61,2.57,,0.03,-0.02,0.96,11,-2,-5,0.04,125,1440,0,39.677223,-77.414124,7.89,1117.8,8,2,1.8
76848,1730054206945,,,,0.06,-0.04,0.94,11,-2,-6,0.07,,,,,,,,,,
76853,1730054206950,2.64,2.6,,0.04,-0.04,0.94,11,-2,-6,0.06,,,,,,,,,,
76858,1730054206955,,,,0.05,-0.04,0.95,11,-2,-7,0.06,,,,,,,,,,
76863,1730054206960,2.64,2.6,,0.05,-0.03,0.98,11,-2,-7,0.06,,,0,,,,,,,
76868,1730054206965,,,,0.07,-0.03,0.97,11,-2,-8,0.08,,,,,,,,,,
76873,1730054206970,2.61,2.57,,0.08,-0.06,0.96,11,-2,-8,0.09,,,,,,,,,,
76878,1730054206975,,,,0.04,-0.1,0.97,11,-1,-9,0.11,,,,,,,,,,
76883,1730054206980,2.61,2.58,,0.03,-0.13,0.95,11,-1,-9,0.13,122,1440,0,,,,,,,
76888,1730054206985,,,,0.04,-0.14,0.95,11,-1,-9,0.15,,,,,,,,,,
76893,1730054206990,2.64,2.61,,0.05,-0.15,0.97,11,-1,-9,0.16,,,,,,,,,,
76898,1730054206995,,,,0.05,-0.14,1.0,11,-1,-8,0.15,,,,,,,,,,
76903,1730054206994,2.64,2.6,,0.07,-0.15,0.99,11,-1,-8,0.16,,,0,,,,,,,
76908,1730054206999,,,,0.07,-0.19,0.96,12,-1,-8,0.2,,,,,,,,,,
76913,1730054207004,2.65,2.61,,0.05,-0.2,0.98,11,-1,-7,0.21,,,,,,,,,,
76918,1730054207009,,,,0.06,-0.22,1.0,11,-1,-7,0.23,,,,,,,,,,
76923,1730054207014,2.61,2.57,,0.07,-0.21,1.0,11,-1,-6,0.23,125,1500,0,,,,,,,
76928,1730054207019,,,,0.09,-0.2,0.99,11,-1,-5,0.22,,,,,,,,,,
76933,1730054207024,2.62,2.58,,0.08,-0.21,1.02,11,-0,-4,0.22,,,,,,,,,,
76938,1730054207029,,,,0.09,-0.23,1.04,11,-0,-3,0.25,,,,,,,,,,
76943,1730054207034,2.65,2.61,,0.12,-0.26,1.06,11,-0,-3,0.29,,,0,39.677219,-77.414116,7.68,1117.7,8,2,1.8
76948,1730054207039,,,,0.14,-0.27,1.05,11,0,-2,0.3,,,,,,,,,,
76953,1730054207044,2.66,2.61,,0.14,-0.29,1.06,11,0,-1,0.32,,,,,,,,,,
76958,1730054207049,,,,0.12,-0.31,1.1,11,0,0,0.34,,,,,,,,,,
76963,1730054207054,2.66,2.61,,0.11,-0.31,1.12,11,0,1,0.33,125,1500,0,,,,,,,
76968,1730054207059,,,,0.11,-0.29,1.12,11,0,2,0.31,,,,,,,,,,
76973,1730054207064,2.63,2.58,,0.14,-0.26,1.1,11,0,3,0.29,,,,,,,,,,
76978,1730054207069,,,,0.13,-0.25,1.09,11,1,3,0.28,,,,,,,,,,
76983,1730054207074,2.67,2.61,,0.12,-0.28,1.09,11,1,3,0.3,,,0,,,,,,,
76988,1730054207079,,,,0.09,-0.3,1.11,11,1,4,0.32,,,,,,,,,,
76993,1730054207084,2.67,2.61,,0.1,-0.3,1.12,11,1,4,0.32,,,,,,,,,,
76998,1730054207095,,,,0.09,-0.29,1.16,11,1,4,0.3,,,,,,,,,,
77003,1730054207100,2.67,2.61,,0.11,-0.25,1.15,11,1,4,0.28,122,1500,0,,,,,,,
77008,1730054207105,,,,0.1,-0.21,1.16,11,2,3,0.23,,,,,,,,,,
77013,1730054207110,2.67,2.61,,0.08,-0.18,1.17,11,2,3,0.2,,,,,,,,,,
77018,1730054207115,,,,0.11,-0.16,1.16,11,2,2,0.2,,,,,,,,,,
77023,1730054207120,2.65,2.59,,0.12,-0.16,1.14,11,3,2,0.2,,,0,,,,,,,
77028,1730054207125,,,,0.11,-0.19,1.11,11,3,1,0.22,,,,,,,,,,
77033,1730054207130,2.66,2.57,,0.09,-0.19,1.09,11,3,2,0.22,,,,,,,,,,
77038,1730054207135,,,,0.06,-0.2,1.08,11,3,1,0.21,,,,,,,,,,
77043,1730054207140,2.67,2.61,13.63,0.05,-0.19,1.05,11,3,1,0.2,128,1560,0,39.677216,-77.414116,8.07,1117.7,8,2,1.8
77048,1730054207145,,,,0.03,-0.2,1.05,11,3,1,0.2,,,,,,,,,,
77053,1730054207150,2.67,2.61,,0.03,-0.19,1.04,11,3,1,0.19,,,,,,,,,,
77058,1730054207155,,,,0.05,-0.2,1.0,11,3,1,0.21,,,,,,,,,,
77063,1730054207160,2.67,2.61,,0.05,-0.26,0.93,10,4,2,0.27,,,0,,,,,,,
77068,1730054207165,,,,0.02,-0.27,0.94,10,4,3,0.27,,,,,,,,,,
77073,1730054207170,2.63,2.59,,0.01,-0.26,0.9,10,4,4,0.26,,,,,,,,,,
77078,1730054207175,,,,0.02,-0.26,0.87,10,4,5,0.26,,,,,,,,,,
77083,1730054207180,2.66,2.61,,0.02,-0.24,0.82,10,4,5,0.24,128,1500,0,,,,,,,
77088,1730054207185,,,,-0.01,-0.22,0.82,11,4,7,0.22,,,,,,,,,,
77093,1730054207190,2.66,2.62,,0.01,-0.22,0.83,11,3,8,0.22,,,,,,,,,,
77098,1730054207195,,,,0.05,-0.2,0.78,11,3,9,0.21,,,,,,,,,,
77103,1730054207200,2.66,2.62,,0.05,-0.2,0.77,11,3,9,0.21,,,0,,,,,,,
77108,1730054207205,,,,0.03,-0.19,0.75,11,3,10,0.19,,,,,,,,,,
77113,1730054207210,2.66,2.63,,-0.0,-0.16,0.83,11,2,10,0.16,,,,,,,,,,
77118,1730054207215,,,,-0.0,-0.11,0.81,11,2,10,0.11,,,,,,,,,,
77123,1730054207220,2.65,2.62,,-0.01,-0.08,0.85,11,2,10,0.08,135,1560,0,,,,,,,
77128,1730054207225,,,,0.01,-0.06,0.84,11,1,9,0.06,,,,,,,,,,
77133,1730054207230,2.63,2.61,,0.02,-0.06,0.82,11,1,8,0.06,,,,,,,,,,
77138,1730054207235,,,,0.02,-0.03,0.79,11,1,7,0.04,,,,,,,,,,
77143,1730054207240,2.65,2.63,,-0.01,-0.02,0.81,11,1,7,0.02,,,0,39.677216,-77.414116,7.28,1117.5,8,2,1.8
77148,1730054207245,,,,-0.02,0.01,0.81,11,0,5,0.02,,,,,,,,,,
77153,1730054207250,2.65,2.63,,-0.01,0.02,0.79,11,-0,4,0.02,,,,,,,,,,
77158,1730054207255,,,,-0.01,0.02,0.75,11,-1,3,0.02,,,,,,,,,,
77163,1730054207260,2.63,2.62,,-0.01,-0.0,0.78,11,-1,2,0.01,125,1500,0,,,,,,,
77168,1730054207265,,,,-0.01,-0.0,0.81,10,-2,0,0.01,,,,,,,,,,
77173,1730054207270,2.61,2.59,,0.01,-0.01,0.79,10,-2,-0,0.01,,,,,,,,,,
77178,1730054207275,,,,-0.0,-0.0,0.79,10,-2,-1,0.0,,,,,,,,,,
77183,1730054207280,2.61,2.6,,0.0,-0.02,0.79,11,-2,-1,0.02,,,0,,,,,,,
77188,1730054207285,,,,-0.0,-0.03,0.86,11,-2,-1,0.03,,,,,,,,,,
77193,1730054207290,2.62,2.61,,-0.01,-0.04,0.88,11,-2,-1,0.04,,,,,,,,,,
77198,1730054207295,,,,-0.0,-0.07,0.89,11,-2,-1,0.07,,,,,,,,,,
77203,1730054207300,2.61,2.58,,0.03,-0.09,0.95,11,-2,-1,0.09,128,1500,0,,,,,,,
77208,1730054207305,,,,0.04,-0.12,1.01,11,-2,-0,0.12,,,,,,,,,,
77213,1730054207310,2.61,2.58,,0.06,-0.15,1.02,11,-2,0,0.16,,,,,,,,,,
77218,1730054207315,,,,0.05,-0.18,1.04,11,-2,1,0.18,,,,,,,,,,
77223,1730054207320,2.63,2.6,,0.04,-0.16,1.07,11,-2,2,0.17,,,0,,,,,,,
77228,1730054207325,,,,0.06,-0.14,1.09,12,-1,2,0.15,,,,,,,,,,
77233,1730054207330,2.64,2.61,,0.05,-0.12,1.08,12,-1,2,0.13,,,,,,,,,,
77238,1730054207335,,,,0.05,-0.08,1.05,12,-1,2,0.1,,,,,,,,,,
77243,1730054207340,2.6,2.57,,0.03,-0.1,1.11,12,-0,2,0.1,128,720,0,39.677212,-77.414116,8.28,1117.4,8,2,1.8
77248,1730054207345,,,,0.06,-0.08,1.07,13,0,2,0.1,,,,,,,,,,
77253,1730054207350,2.62,2.58,,0.04,-0.1,1.05,13,0,1,0.11,,,,,,,,,,
77258,1730054207355,,,,0.03,-0.1,0.97,13,0,1,0.11,,,,,,,,,,
77263,1730054207360,2.64,2.6,,0.01,-0.08,0.94,13,1,1,0.08,,,0,,,,,,,
77268,1730054207365,,,,-0.04,-0.07,0.93,13,1,1,0.08,,,,,,,,,,
77273,1730054207370,2.64,2.62,,-0.05,-0.05,0.91,13,0,0,0.07,,,,,,,,,,
77278,1730054207375,,,,-0.02,-0.03,0.93,13,0,0,0.04,,,,,,,,,,
77283,1730054207380,2.64,2.61,,-0.01,-0.03,0.92,14,-0,-0,0.03,130,1560,0,,,,,,,
77288,1730054207385,,,,-0.01,-0.02,0.89,14,-0,-1,0.02,,,,,,,,,,
77293,1730054207390,2.61,2.59,,-0.0,-0.03,0.86,14,-1,-1,0.03,,,,,,,,,,
77298,1730054207395,,,,-0.03,-0.04,0.88,14,-1,-1,0.05,,,,,,,,,,
77303,1730054207400,2.63,2.62,,-0.02,-0.02,0.88,14,-1,-2,0.03,,,0,,,,,,,
77308,1730054207405,,,,-0.03,0.03,0.87,14,-2,-3,0.04,,,,,,,,,,
77313,1730054207410,2.63,2.61,,-0.03,0.04,0.88,14,-2,-4,0.05,,,,,,,,,,
77318,1730054207415,,,,-0.01,0.05,0.89,14,-2,-5,0.05,,,,,,,,,,
77323,1730054207420,2.63,2.61,,0.01,0.05,0.92,14,-3,-6,0.05,130,1560,0,,,,,,,
77328,1730054207425,,,,0.02,0.05,0.93,14,-3,-7,0.05,,,,,,,,,,
77333,1730054207430,2.61,2.59,,0.04,0.05,0.91,13,-4,-7,0.06,,,,,,,,,,
77338,1730054207435,,,,0.05,0.03,0.96,13,-4,-8,0.06,,,,,,,,,,
77343,1730054207440,2.62,2.6,,0.04,0.03,0.99,13,-4,-8,0.05,,,0,39.677212,-77.414116,7.79,1117.3,8,2,1.8
77348,1730054207445,,,,0.02,0.04,0.99,13,-4,-9,0.05,,,,,,,,,,
77353,1730054207450,2.64,2.61,,0.04,-0.0,1.02,13,-5,-9,0.04,,,,,,,,,,
77358,1730054207455,,,,0.07,-0.03,1.05,13,-5,-8,0.08,,,,,,,,,,
77363,1730054207460,2.64,2.6,,0.08,-0.06,1.05,13,-5,-9,0.11,132,1560,0,,,,,,,
77368,1730054207465,,,,0.07,-0.12,1.04,12,-5,-8,0.14,,,,,,,,,,
77373,1730054207470,2.63,2.6,,0.06,-0.14,1.05,12,-5,-7,0.15,,,,,,,,,,
77378,1730054207475,,,,0.04,-0.16,1.07,12,-5,-6,0.16,,,,,,,,,,
77383,1730054207480,2.61,2.58,,0.03,-0.15,1.03,12,-5,-5,0.16,,,0,,,,,,,
77388,1730054207485,,,,0.03,-0.14,1.01,12,-5,-4,0.15,,,,,,,,,,
77393,1730054207492,2.61,2.58,,0.02,-0.14,1.01,12,-6,-4,0.14,,,,,,,,,,
77398,1730054207497,,,,0.05,-0.16,1.0,12,-6,-3,0.17,,,,,,,,,,
77403,1730054207502,2.63,2.61,,0.04,-0.16,1.0,12,-6,-2,0.17,130,1560,0,,,,,,,
77408,1730054207507,,,,0.03,-0.18,0.99,12,-6,-2,0.18,,,,,,,,,,
77413,1730054207512,2.64,2.61,,0.03,-0.17,0.96,12,-6,-1,0.17,,,,,,,,,,
77418,1730054207517,,,,0.0,-0.16,0.99,12,-6,-1,0.16,,,,,,,,,,
77423,1730054207522,2.63,2.6,,-0.0,-0.14,0.98,11,-6,-0,0.14,,,0,,,,,,,
77428,1730054207527,,,,0.03,-0.15,1.01,11,-7,0,0.15,,,,,,,,,,
77433,1730054207532,2.62,2.61,,0.05,-0.13,1.0,11,-7,0,0.14,,,,,,,,,,
77438,1730054207537,,,,0.06,-0.12,1.0,11,-7,-0,0.13,,,,,,,,,,
77443,1730054207542,2.61,2.59,,0.06,-0.12,0.97,11,-7,-0,0.14,132,1620,0,39.677208,-77.414108,8.39,1117.0,8,2,1.8
77448,1730054207547,,,,0.04,-0.12,1.06,11,-7,-1,0.13,,,,,,,,,,
77453,1730054207552,2.64,2.61,,0.02,-0.1,1.08,10,-7,-1,0.1,,,,,,,,,,
77458,1730054207557,,,,0.02,-0.08,1.06,10,-7,-2,0.08,,,,,,,,,,
77463,1730054207562,2.63,2.6,,0.05,-0.08,1.05,10,-7,-2,0.1,,,0,,,,,,,
77468,1730054207567,,,,0.06,-0.07,1.08,10,-7,-3,0.09,,,,,,,,,,
77473,1730054207572,2.61,2.58,,0.09,-0.08,1.09,10,-7,-3,0.12,,,,,,,,,,
77478,1730054207577,,,,0.1,-0.07,1.1,10,-7,-4,0.13,,,,,,,,,,
77483,1730054207582,2.64,2.61,,0.13,-0.09,1.07,10,-7,-4,0.16,130,1560,0,,,,,,,
77488,1730054207587,,,,0.12,-0.12,1.08,10,-6,-4,0.17,,,,,,,,,,
77493,1730054207591,2.64,2.61,,0.11,-0.14,1.08,10,-6,-4,0.18,,,,,,,,,,
77498,1730054207596,,,,0.1,-0.15,1.1,10,-5,-4,0.18,,,,,,,,,,
77503,1730054207601,2.6,2.6,,0.12,-0.17,1.1,10,-5,-3,0.21,,,0,,,,,,,
77508,1730054207606,,,,0.13,-0.19,1.11,10,-5,-2,0.23,,,,,,,,,,
77513,1730054207611,2.6,2.58,,0.15,-0.23,1.09,10,-4,-2,0.27,,,,,,,,,,
77518,1730054207616,,,,0.13,-0.25,1.03,10,-4,-1,0.28,,,,,,,,,,
77523,1730054207621,2.64,2.61,,0.12,-0.27,1.03,10,-4,0,0.29,135,1620,0,,,,,,,
77528,1730054207626,,,,0.09,-0.3,1.02,10,-3,1,0.31,,,,,,,,,,
77533,1730054207631,2.63,2.61,,0.06,-0.3,0.99,11,-3,2,0.31,,,,,,,,,,
77538,1730054207636,,,,0.05,-0.31,0.94,11,-3,3,0.31,,,,,,,,,,
77543,1730054207641,2.63,2.63,,0.05,-0.3,0.93,11,-3,5,0.31,,,0,39.677204,-77.414108,8.05,1116.8,8,2,1.8
77548,1730054207646,,,,0.06,-0.26,0.94,11,-3,6,0.27,,,,,,,,,,
77553,1730054207651,2.62,2.6,,0.08,-0.22,0.91,11,-3,7,0.24,,,,,,,,,,
77558,1730054207656,,,,0.07,-0.19,0.88,11,-3,8,0.2,,,,,,,,,,
77563,1730054207661,2.63,2.61,,0.05,-0.15,0.91,11,-3,8,0.16,135,1560,0,,,,,,,
77568,1730054207666,,,,0.03,-0.13,0.94,12,-2,8,0.13,,,,,,,,,,
77573,1730054207671,2.61,2.62,,0.04,-0.13,0.94,12,-3,8,0.14,,,,,,,,,,
77578,1730054207676,,,,0.07,-0.11,0.97,12,-3,7,0.13,,,,,,,,,,
