"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|100,"Analog2"|"Volts"|0.0|5.0|100,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|25,"RPM2"|"rpm"|0|8000|25,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10
27918,1730061848352,,,,-0.0,0.01,0.95,-8,3,1,0.01,,,,,,,,,,
27923,1730061848357,2.53,2.48,,-0.03,0.02,0.98,-8,3,1,0.03,70,2220,0,,,,,,,
27928,1730061848362,,,,-0.04,0.02,1.04,-8,3,1,0.05,,,,,,,,,,
27933,1730061848367,2.53,2.46,,0.01,0.03,1.0,-8,3,1,0.03,,,,,,,,,,
27938,1730061848372,,,,0.01,0.01,0.99,-8,3,2,0.02,,,,,,,,,,
27943,1730061848377,2.56,2.5,,-0.01,-0.0,0.98,-8,3,2,0.01,,,0,39.674751,-77.416977,4.48,1136.5,9,2,1.5
27948,1730061848382,,,,-0.07,0.0,0.94,-8,3,2,0.07,,,,,,,,,,
27953,1730061848387,2.57,2.51,,-0.05,0.02,0.95,-8,3,2,0.06,,,,,,,,,,
27958,1730061848392,,,,0.02,0.01,0.93,-8,2,2,0.02,,,,,,,,,,
27963,1730061848397,2.56,2.49,,0.07,0.02,0.88,-8,3,2,0.08,80,2160,0,,,,,,,
27968,1730061848402,,,,0.04,0.01,0.87,-8,3,2,0.04,,,,,,,,,,
27973,1730061848407,2.54,2.47,,0.01,-0.01,0.83,-8,2,2,0.01,,,,,,,,,,
27978,1730061848412,,,,-0.05,-0.01,0.87,-8,2,2,0.06,,,,,,,,,,
27983,1730061848417,2.54,2.48,,-0.05,-0.01,0.87,-8,1,2,0.05,,,0,,,,,,,
27988,1730061848422,,,,0.03,0.0,0.81,-8,1,2,0.03,,,,,,,,,,
27993,1730061848427,2.55,2.48,,0.05,0.01,0.82,-8,1,2,0.05,,,,,,,,,,
27998,1730061848432,,,,0.05,-0.01,0.81,-8,1,2,0.05,,,,,,,,,,
28003,1730061848437,2.55,2.49,,-0.02,0.01,0.8,-7,1,3,0.02,65,2160,0,,,,,,,
28008,1730061848442,,,,-0.05,-0.0,0.82,-7,-0,3,0.05,,,,,,,,,,
28013,1730061848447,2.57,2.51,,-0.0,-0.0,0.8,-7,-1,3,0.01,,,,,,,,,,
28018,1730061848452,,,,0.04,-0.01,0.78,-7,-1,3,0.04,,,,,,,,,,
28023,1730061848457,2.57,2.51,,0.01,0.0,0.79,-7,-1,3,0.01,,,0,,,,,,,
28028,1730061848462,,,,-0.02,0.02,0.83,-7,-1,3,0.03,,,,,,,,,,
28033,1730061848467,2.57,2.51,,-0.09,0.03,0.88,-7,-1,3,0.09,,,,,,,,,,
28038,1730061848472,,,,-0.07,0.04,0.9,-7,-1,3,0.08,,,,,,,,,,
28043,1730061848477,2.57,2.51,13.63,0.01,0.04,0.86,-6,-1,2,0.05,72,2220,0,39.674747,-77.416977,4.42,1136.6,9,2,1.5
28048,1730061848482,,,,0.03,0.05,0.88,-6,-1,2,0.06,,,,,,,,,,
28053,1730061848487,2.55,2.47,,0.02,0.04,0.9,-6,-1,2,0.05,,,,,,,,,,
28058,1730061848492,,,,-0.06,0.05,0.92,-6,-1,2,0.08,,,,,,,,,,
28063,1730061848497,2.54,2.48,,-0.06,0.05,0.93,-6,-2,2,0.07,,,0,,,,,,,
28068,1730061848502,,,,0.02,0.07,0.92,-6,-2,2,0.07,,,,,,,,,,
28073,1730061848507,2.57,2.51,,0.09,0.06,0.85,-6,-2,2,0.11,,,,,,,,,,
28078,1730061848512,,,,0.05,0.05,0.87,-6,-2,2,0.07,,,,,,,,,,
28083,1730061848517,2.57,2.51,,0.01,0.03,0.89,-6,-2,1,0.04,75,2220,0,,,,,,,
28088,1730061848522,,,,-0.06,0.04,0.97,-6,-1,1,0.07,,,,,,,,,,
28093,1730061848527,2.54,2.49,,-0.05,0.05,1.02,-6,-2,2,0.07,,,,,,,,,,
28098,1730061848532,,,,0.08,0.04,1.0,-6,-1,1,0.1,,,,,,,,,,
28103,1730061848537,2.57,2.5,,0.11,0.07,1.03,-6,-1,1,0.13,,,0,,,,,,,
28108,1730061848542,,,,0.1,0.06,1.03,-6,-0,1,0.11,,,,,,,,,,
28113,1730061848547,2.57,2.5,,0.0,0.06,1.08,-6,0,1,0.06,,,,,,,,,,
28118,1730061848552,,,,-0.02,0.05,1.14,-6,-0,1,0.05,,,,,,,,,,
28123,1730061848557,2.54,2.49,,0.06,0.04,1.1,-6,-0,1,0.07,65,2160,0,,,,,,,
28128,1730061848562,,,,0.12,0.04,1.03,-6,0,1,0.13,,,,,,,,,,
28133,1730061848567,2.58,2.49,,0.09,0.02,1.05,-6,1,1,0.09,,,,,,,,,,
28138,1730061848572,,,,0.05,0.02,1.05,-6,1,1,0.05,,,,,,,,,,
28143,1730061848577,2.58,2.49,,-0.01,0.05,1.12,-6,1,1,0.05,,,0,39.674747,-77.416977,4.27,1136.5,9,2,1.5
28148,1730061848582,,,,-0.02,0.05,1.09,-6,1,0,0.05,,,,,,,,,,
28153,1730061848587,2.56,2.48,,0.05,0.06,1.06,-6,1,-0,0.08,,,,,,,,,,
28158,1730061848592,,,,0.05,0.05,1.05,-6,2,-0,0.07,,,,,,,,,,
28163,1730061848593,2.57,2.48,,0.05,0.04,1.01,-6,2,-1,0.06,70,2160,0,,,,,,,
28168,1730061848598,,,,-0.04,0.05,1.03,-6,2,-1,0.07,,,,,,,,,,
28173,1730061848603,2.57,2.49,,-0.03,0.05,1.05,-6,1,-0,0.06,,,,,,,,,,
28178,1730061848608,,,,0.04,0.04,0.98,-6,1,-1,0.06,,,,,,,,,,
28183,1730061848613,2.53,2.46,,0.09,0.04,0.91,-6,1,-1,0.09,,,0,,,,,,,
28188,1730061848618,,,,0.05,0.03,0.92,-6,1,-1,0.06,,,,,,,,,,
28193,1730061848623,2.57,2.49,,-0.0,0.03,0.92,-6,1,-1,0.03,,,,,,,,,,
28198,1730061848628,,,,-0.05,0.04,0.97,-6,1,-1,0.06,,,,,,,,,,
28203,1730061848633,2.55,2.47,,-0.01,0.05,0.95,-6,-0,-1,0.05,65,2160,0,,,,,,,
28208,1730061848638,,,,0.06,0.06,0.93,-6,-0,-1,0.08,,,,,,,,,,
28213,1730061848643,2.58,2.5,,0.05,0.06,0.94,-6,-0,-1,0.08,,,,,,,,,,
28218,1730061848648,,,,0.02,0.05,0.94,-6,-1,-1,0.05,,,,,,,,,,
28223,1730061848653,2.56,2.48,,-0.07,0.04,0.95,-6,-1,-1,0.08,,,0,,,,,,,
28228,1730061848658,,,,-0.06,0.04,0.97,-6,-1,-1,0.07,,,,,,,,,,
28233,1730061848663,2.57,2.49,,0.02,0.03,0.96,-6,-1,-1,0.04,,,,,,,,,,
28238,1730061848668,,,,0.03,0.03,0.93,-6,-1,-1,0.05,,,,,,,,,,
28243,1730061848673,2.57,2.49,,-0.02,0.01,0.93,-6,-1,-1,0.02,68,2160,0,39.674747,-77.416977,4.3,1136.6,9,2,1.5
28248,1730061848678,,,,-0.06,0.0,0.94,-6,-2,-1,0.06,,,,,,,,,,
28253,1730061848683,2.57,2.5,,-0.09,0.03,0.98,-5,-2,-2,0.09,,,,,,,,,,
28258,1730061848692,,,,-0.04,0.04,0.99,-5,-2,-2,0.05,,,,,,,,,,
28263,1730061848697,2.54,2.47,,0.04,0.03,0.98,-5,-2,-2,0.05,,,0,,,,,,,
28268,1730061848702,,,,0.05,0.03,1.01,-5,-2,-2,0.06,,,,,,,,,,
28273,1730061848707,2.54,2.46,,0.03,0.03,0.99,-5,-2,-2,0.05,,,,,,,,,,
28278,1730061848712,,,,-0.06,0.04,1.01,-5,-2,-2,0.07,,,,,,,,,,
28283,1730061848717,2.57,2.49,,-0.04,0.04,1.02,-4,-2,-2,0.05,65,2100,0,,,,,,,
28288,1730061848722,,,,0.06,0.06,1.04,-5,-2,-2,0.08,,,,,,,,,,
28293,1730061848727,2.57,2.49,,0.11,0.07,0.97,-5,-2,-3,0.13,,,,,,,,,,
28298,1730061848732,,,,0.07,0.06,0.95,-5,-1,-2,0.09,,,,,,,,,,
28303,1730061848737,2.57,2.49,,0.04,0.06,0.96,-5,-2,-3,0.07,,,0,,,,,,,
28308,1730061848742,,,,0.01,0.07,0.98,-5,-1,-3,0.07,,,,,,,,,,
28313,1730061848747,2.58,2.5,,0.02,0.08,0.97,-5,-2,-3,0.08,,,,,,,,,,
28318,1730061848752,,,,0.09,0.08,0.98,-5,-2,-3,0.12,,,,,,,,,,
28323,1730061848757,2.57,2.49,,0.09,0.08,1.01,-5,-1,-3,0.12,55,2160,0,,,,,,,
28328,1730061848762,,,,0.08,0.09,1.0,-5,-1,-3,0.12,,,,,,,,,,
28333,1730061848767,2.57,2.49,,-0.0,0.08,1.04,-5,-1,-3,0.08,,,,,,,,,,
28338,1730061848772,,,,-0.01,0.07,1.07,-5,-1,-3,0.07,,,,,,,,,,
28343,1730061848777,2.57,2.49,,0.05,0.06,1.06,-5,-1,-4,0.07,,,0,39.674744,-77.416977,4.05,1136.6,9,2,1.5
28348,1730061848782,,,,0.09,0.05,1.03,-5,-1,-4,0.1,,,,,,,,,,
28353,1730061848787,2.58,2.49,,0.06,0.04,1.04,-5,-0,-4,0.07,,,,,,,,,,
28358,1730061848792,,,,0.03,0.04,1.06,-6,0,-4,0.05,,,,,,,,,,
28363,1730061848797,2.57,2.48,,-0.02,0.04,1.12,-6,0,-4,0.04,68,2160,0,,,,,,,
28368,1730061848802,,,,0.01,0.03,1.09,-6,0,-3,0.03,,,,,,,,,,
28373,1730061848807,2.58,2.49,,0.07,-0.0,1.05,-6,1,-3,0.07,,,,,,,,,,
28378,1730061848812,,,,0.06,-0.02,1.07,-6,1,-3,0.06,,,,,,,,,,
28383,1730061848817,2.57,2.48,,0.06,-0.02,1.05,-6,1,-3,0.06,,,0,,,,,,,
28388,1730061848822,,,,-0.03,-0.03,1.05,-5,2,-3,0.04,,,,,,,,,,
28393,1730061848827,2.57,2.49,,-0.02,-0.04,1.01,-5,2,-2,0.05,,,,,,,,,,
28398,1730061848832,,,,0.02,-0.04,0.98,-5,1,-2,0.04,,,,,,,,,,
28403,1730061848837,2.58,2.49,,0.04,-0.04,0.92,-5,2,-2,0.06,60,1080,0,,,,,,,
28408,1730061848842,,,,0.0,-0.07,0.88,-5,2,-2,0.07,,,,,,,,,,
28413,1730061848847,2.58,2.49,,-0.06,-0.08,0.9,-5,2,-1,0.1,,,,,,,,,,
28418,1730061848852,,,,-0.1,-0.08,0.92,-5,2,-1,0.13,,,,,,,,,,
28423,1730061848857,2.57,2.49,,-0.08,-0.09,0.88,-5,1,-1,0.12,,,0,,,,,,,
28428,1730061848862,,,,-0.0,-0.09,0.83,-5,1,-0,0.09,,,,,,,,,,
28433,1730061848867,2.55,2.47,,-0.01,-0.09,0.85,-5,1,-0,0.09,,,,,,,,,,
28438,1730061848872,,,,-0.04,-0.1,0.82,-5,1,0,0.11,,,,,,,,,,
28443,1730061848877,2.53,2.46,,-0.12,-0.11,0.8,-4,1,1,0.16,62,2100,0,39.674744,-77.416977,4.11,1136.6,9,2,1.5
28448,1730061848882,,,,-0.13,-0.12,0.79,-4,0,1,0.18,,,,,,,,,,
28453,1730061848887,2.58,2.5,,-0.07,-0.09,0.74,-4,-1,1,0.11,,,,,,,,,,
28458,1730061848891,,,,-0.01,-0.08,0.7,-4,-0,1,0.08,,,,,,,,,,
28463,1730061848896,2.57,2.5,,-0.05,-0.08,0.69,-4,-0,1,0.1,,,0,,,,,,,
28468,1730061848901,,,,-0.09,-0.1,0.72,-4,-1,1,0.14,,,,,,,,,,
28473,1730061848906,2.58,2.5,,-0.15,-0.08,0.77,-4,-1,1,0.17,,,,,,,,,,
28478,1730061848911,,,,-0.12,-0.08,0.78,-4,-1,1,0.15,,,,,,,,,,
28483,1730061848916,2.57,2.5,,-0.04,-0.07,0.75,-4,-2,1,0.08,62,2160,0,,,,,,,
28488,1730061848921,,,,-0.03,-0.05,0.79,-4,-1,1,0.05,,,,,,,,,,
28493,1730061848926,2.54,2.47,,-0.03,-0.04,0.8,-4,-1,1,0.05,,,,,,,,,,
28498,1730061848931,,,,-0.09,-0.04,0.83,-4,-1,1,0.1,,,,,,,,,,
28503,1730061848936,2.57,2.5,,-0.11,-0.03,0.9,-4,-2,1,0.12,,,0,,,,,,,
28508,1730061848941,,,,-0.05,-0.06,0.86,-4,-2,1,0.07,,,,,,,,,,
28513,1730061848946,2.56,2.49,,0.01,-0.04,0.85,-4,-1,1,0.04,,,,,,,,,,
28518,1730061848951,,,,0.02,-0.01,0.87,-4,-1,1,0.02,,,,,,,,,,
28523,1730061848956,2.57,2.48,,0.02,-0.01,0.89,-4,-1,1,0.02,62,2100,0,,,,,,,
28528,1730061848961,,,,-0.03,0.01,0.94,-4,-1,1,0.03,,,,,,,,,,
28533,1730061848966,2.56,2.49,,-0.02,0.02,0.98,-4,-1,1,0.03,,,,,,,,,,
28538,1730061848971,,,,0.05,0.02,0.97,-4,-1,1,0.05,,,,,,,,,,
28543,1730061848976,2.58,2.5,,0.09,0.03,1.01,-4,-1,1,0.09,,,0,39.67474,-77.416977,3.92,1136.7,9,2,1.5
28548,1730061848981,,,,0.09,0.03,1.01,-4,-1,1,0.09,,,,,,,,,,
28553,1730061848986,2.58,2.5,,0.04,0.03,0.98,-4,-1,1,0.05,,,,,,,,,,
28558,1730061848991,,,,0.03,0.07,1.03,-4,-1,0,0.08,,,,,,,,,,
28563,1730061848996,2.58,2.5,,0.07,0.05,1.05,-4,-0,-0,0.08,52,2100,0,,,,,,,
28568,1730061848995,,,,0.07,0.06,1.06,-4,0,-0,0.09,,,,,,,,,,
28573,1730061849000,2.55,2.46,,0.06,0.07,1.07,-4,0,-1,0.09,,,,,,,,,,
28578,1730061849005,,,,0.0,0.07,1.07,-4,1,-1,0.07,,,,,,,,,,
28583,1730061849010,2.58,2.49,,-0.04,0.07,1.07,-4,0,-1,0.08,,,0,,,,,,,
28588,1730061849015,,,,-0.06,0.06,1.11,-4,0,-2,0.08,,,,,,,,,,
28593,1730061849020,2.57,2.49,,-0.01,0.05,1.08,-4,0,-2,0.05,,,,,,,,,,
28598,1730061849025,,,,0.05,0.06,1.07,-4,1,-2,0.08,,,,,,,,,,
28603,1730061849030,2.57,2.48,,0.02,0.06,1.1,-4,1,-2,0.06,70,2160,0,,,,,,,
28608,1730061849035,,,,-0.03,0.05,1.07,-4,1,-3,0.06,,,,,,,,,,
28613,1730061849040,2.58,2.49,,-0.08,0.06,1.16,-4,1,-3,0.1,,,,,,,,,,
28618,1730061849045,,,,-0.02,0.05,1.16,-4,1,-3,0.05,,,,,,,,,,
28623,1730061849050,2.57,2.48,,0.06,0.05,1.11,-4,1,-3,0.07,,,0,,,,,,,
28628,1730061849055,,,,0.08,0.07,1.1,-4,2,-2,0.1,,,,,,,,,,
28633,1730061849060,2.56,2.47,,0.06,0.06,1.13,-4,2,-2,0.09,,,,,,,,,,
28638,1730061849065,,,,0.01,0.06,1.14,-4,2,-2,0.06,,,,,,,,,,
28643,1730061849070,2.53,2.44,,-0.02,0.07,1.18,-4,1,-2,0.07,58,2160,0,39.67474,-77.416977,3.98,1136.8,9,2,1.5
28648,1730061849075,,,,0.04,0.06,1.14,-4,1,-2,0.07,,,,,,,,,,
28653,1730061849080,2.55,2.46,,0.09,0.05,1.1,-4,1,-2,0.1,,,,,,,,,,
28658,1730061849091,,,,0.08,0.04,1.11,-4,1,-2,0.09,,,,,,,,,,
28663,1730061849096,2.57,2.49,,0.05,0.03,1.11,-4,2,-1,0.06,,,0,,,,,,,
28668,1730061849101,,,,-0.02,0.05,1.19,-4,1,-1,0.05,,,,,,,,,,
28673,1730061849106,2.58,2.49,,-0.0,0.04,1.23,-4,1,-1,0.04,,,,,,,,,,
28678,1730061849111,,,,0.05,0.03,1.18,-4,2,-1,0.06,,,,,,,,,,
28683,1730061849116,2.58,2.49,,0.05,0.01,1.17,-4,2,-1,0.05,62,2100,0,,,,,,,
28688,1730061849121,,,,0.04,-0.0,1.16,-4,2,-1,0.04,,,,,,,,,,
28693,1730061849126,2.58,2.49,,0.01,0.01,1.14,-4,3,-1,0.01,,,,,,,,,,
28698,1730061849131,,,,-0.02,0.01,1.2,-4,3,-1,0.03,,,,,,,,,,
28703,1730061849136,2.54,2.45,,0.01,-0.01,1.18,-4,3,-1,0.01,,,0,,,,,,,
28708,1730061849141,,,,0.05,-0.03,1.15,-4,3,-1,0.06,,,,,,,,,,
28713,1730061849146,2.58,2.49,,0.04,-0.02,1.18,-4,4,-1,0.04,,,,,,,,,,
28718,1730061849151,,,,0.01,-0.01,1.18,-4,4,-1,0.02,,,,,,,,,,
28723,1730061849156,2.55,2.46,,-0.07,0.01,1.26,-4,4,-1,0.07,68,1020,0,,,,,,,
28728,1730061849161,,,,-0.03,-0.01,1.3,-4,4,-0,0.03,,,,,,,,,,
28733,1730061849166,2.57,2.48,,0.02,0.0,1.25,-4,4,-1,0.02,,,,,,,,,,
28738,1730061849171,,,,0.06,0.02,1.18,-4,4,-0,0.06,,,,,,,,,,
28743,1730061849176,2.58,2.49,,0.02,0.01,1.21,-3,5,-0,0.02,,,0,39.674736,-77.416977,3.75,1136.8,9,2,1.5
28748,1730061849181,,,,-0.03,0.0,1.18,-3,5,-0,0.03,,,,,,,,,,
28753,1730061849186,2.57,2.47,,-0.07,0.02,1.21,-3,4,-0,0.07,,,,,,,,,,
28758,1730061849191,,,,-0.04,0.02,1.15,-4,4,-0,0.05,,,,,,,,,,
28763,1730061849196,2.57,2.48,,0.03,0.02,1.1,-3,4,-0,0.04,58,2160,0,,,,,,,
28768,1730061849201,,,,0.02,0.02,1.1,-3,4,0,0.03,,,,,,,,,,
28773,1730061849206,2.57,2.49,,-0.01,0.02,1.07,-3,4,0,0.02,,,,,,,,,,
28778,1730061849211,,,,-0.12,0.03,1.08,-3,4,0,0.12,,,,,,,,,,
28783,1730061849216,2.55,2.46,,-0.1,0.02,1.09,-3,3,1,0.1,,,0,,,,,,,
28788,1730061849221,,,,-0.04,0.03,1.05,-3,2,0,0.05,,,,,,,,,,
28793,1730061849226,2.57,2.49,,-0.01,0.04,1.0,-3,2,0,0.04,,,,,,,,,,
28798,1730061849231,,,,-0.05,0.04,0.98,-3,2,0,0.07,,,,,,,,,,
28803,1730061849236,2.57,2.48,,-0.12,0.03,1.0,-4,1,0,0.12,58,2160,0,,,,,,,
28808,1730061849241,,,,-0.16,0.04,1.03,-4,1,0,0.16,,,,,,,,,,
28813,1730061849246,2.54,2.47,,-0.14,0.03,1.02,-4,0,0,0.14,,,,,,,,,,
28818,1730061849251,,,,-0.06,0.02,0.98,-4,-0,0,0.07,,,,,,,,,,
28823,1730061849256,2.53,2.45,,-0.05,0.01,0.98,-4,0,0,0.05,,,0,,,,,,,
28828,1730061849261,,,,-0.08,0.0,0.97,-4,-0,0,0.08,,,,,,,,,,
28833,1730061849266,2.56,2.49,,-0.17,-0.01,0.95,-4,-0,1,0.17,,,,,,,,,,
28838,1730061849271,,,,-0.18,0.0,0.97,-4,-1,1,0.18,,,,,,,,,,
28843,1730061849276,2.57,2.49,,-0.12,0.0,0.93,-4,-1,1,0.12,65,2100,0,39.674736,-77.416977,3.61,1137.0,9,2,1.5
28848,1730061849281,,,,-0.07,0.02,0.91,-4,-1,1,0.07,,,,,,,,,,
28853,1730061849286,2.56,2.48,,-0.07,0.02,0.91,-4,-1,1,0.07,,,,,,,,,,
28858,1730061849291,,,,-0.11,0.01,0.92,-4,-1,1,0.11,,,,,,,,,,
28863,1730061849296,2.58,2.49,,-0.14,0.04,0.94,-4,-1,1,0.15,,,0,,,,,,,
28868,1730061849301,,,,-0.13,0.04,0.95,-4,-2,1,0.13,,,,,,,,,,
28873,1730061849306,2.54,2.47,,-0.03,0.05,0.9,-4,-2,1,0.06,,,,,,,,,,
28878,1730061849311,,,,0.03,0.05,0.86,-4,-2,1,0.05,,,,,,,,,,
28883,1730061849316,2.55,2.47,,0.01,0.06,0.88,-4,-2,1,0.06,52,2100,0,,,,,,,
28888,1730061849321,,,,-0.02,0.06,0.86,-4,-1,0,0.06,,,,,,,,,,
28893,1730061849326,2.57,2.49,,-0.07,0.08,0.96,-4,-2,0,0.1,,,,,,,,,,
28898,1730061849331,,,,-0.0,0.07,1.03,-4,-2,-1,0.07,,,,,,,,,,
28903,1730061849336,2.57,2.49,,0.06,0.06,1.03,-5,-1,-1,0.09,,,0,,,,,,,
28908,1730061849341,,,,0.06,0.07,1.03,-5,-1,-1,0.09,,,,,,,,,,
28913,1730061849346,2.53,2.45,,0.01,0.06,1.05,-5,-1,-1,0.06,,,,,,,,,,
28918,1730061849351,,,,-0.05,0.07,1.09,-5,-0,-1,0.08,,,,,,,,,,
28923,1730061849356,2.57,2.49,,-0.11,0.06,1.13,-4,-0,-1,0.12,62,2100,0,,,,,,,
28928,1730061849361,,,,-0.05,0.06,1.06,-4,-0,-1,0.07,,,,,,,,,,
28933,1730061849366,2.54,2.46,,0.02,0.04,1.02,-4,0,-1,0.05,,,,,,,,,,
28938,1730061849371,,,,0.02,0.05,1.03,-4,1,-1,0.05,,,,,,,,,,
28943,1730061849376,2.57,2.49,,-0.02,0.05,1.02,-4,2,-1,0.06,,,0,39.674732,-77.416977,3.58,1137.2,9,2,1.5
28948,1730061849381,,,,-0.14,0.07,1.06,-4,2,-1,0.16,,,,,,,,,,
28953,1730061849386,2.54,2.47,,-0.14,0.06,1.08,-4,1,-1,0.15,,,,,,,,,,
28958,1730061849391,,,,-0.07,0.07,1.03,-4,1,-1,0.1,,,,,,,,,,
28963,1730061849396,2.53,2.47,,-0.0,0.07,0.94,-4,1,-1,0.07,68,1020,0,,,,,,,
28968,1730061849401,,,,-0.05,0.07,0.93,-4,2,-1,0.09,,,,,,,,,,
28973,1730061849406,2.56,2.49,,-0.09,0.07,0.9,-4,2,-1,0.11,,,,,,,,,,
28978,1730061849411,,,,-0.14,0.07,0.92,-4,1,-1,0.16,,,,,,,,,,
28983,1730061849416,2.56,2.49,,-0.11,0.08,0.9,-4,1,-2,0.14,,,0,,,,,,,
28988,1730061849421,,,,-0.01,0.09,0.9,-4,1,-2,0.09,,,,,,,,,,
28993,1730061849426,2.53,2.48,,0.0,0.1,0.89,-4,1,-2,0.1,,,,,,,,,,
28998,1730061849431,,,,-0.04,0.11,0.93,-4,1,-2,0.11,,,,,,,,,,
29003,1730061849436,2.56,2.49,,-0.13,0.12,0.95,-3,0,-2,0.18,58,2100,0,,,,,,,
29008,1730061849441,,,,-0.14,0.1,0.97,-3,-0,-3,0.17,,,,,,,,,,
29013,1730061849446,2.56,2.5,,-0.07,0.09,0.92,-4,-1,-4,0.11,,,,,,,,,,
29018,1730061849451,,,,-0.01,0.08,0.88,-4,-0,-4,0.08,,,,,,,,,,
29023,1730061849456,2.57,2.49,,-0.04,0.06,0.89,-4,-0,-4,0.07,,,0,,,,,,,
29028,1730061849461,,,,-0.1,0.05,0.89,-4,0,-5,0.11,,,,,,,,,,
29033,1730061849466,2.56,2.5,,-0.15,0.06,0.93,-4,-0,-5,0.16,,,,,,,,,,
29038,1730061849471,,,,-0.15,0.06,0.97,-4,-1,-5,0.16,,,,,,,,,,
29043,1730061849476,2.56,2.49,13.63,-0.08,0.05,0.92,-4,-1,-5,0.09,70,2100,0,39.674732,-77.416969,3.93,1137.3,9,2,1.5
29048,1730061849481,,,,-0.05,0.03,0.91,-4,-1,-5,0.06,,,,,,,,,,
29053,1730061849486,2.55,2.49,,-0.08,0.02,0.96,-4,-0,-4,0.08,,,,,,,,,,
29058,1730061849491,,,,-0.12,0.0,0.93,-3,-0,-4,0.12,,,,,,,,,,
29063,1730061849496,2.57,2.48,,-0.2,0.01,1.0,-3,-0,-4,0.2,,,0,,,,,,,
29068,1730061849501,,,,-0.15,-0.01,1.0,-3,-1,-4,0.15,,,,,,,,,,
29073,1730061849506,2.55,2.49,,-0.09,-0.03,0.97,-3,-0,-4,0.1,,,,,,,,,,
29078,1730061849511,,,,-0.08,-0.02,0.94,-3,0,-3,0.08,,,,,,,,,,
29083,1730061849516,2.55,2.49,,-0.14,-0.02,0.97,-3,1,-3,0.15,68,2100,0,,,,,,,
29088,1730061849521,,,,-0.19,-0.01,0.96,-3,1,-3,0.19,,,,,,,,,,
29093,1730061849526,2.54,2.48,,-0.22,0.01,1.01,-3,0,-2,0.22,,,,,,,,,,
29098,1730061849531,,,,-0.15,0.01,1.0,-3,1,-2,0.15,,,,,,,,,,
29103,1730061849536,2.51,2.45,,-0.1,0.01,0.97,-3,1,-2,0.1,,,0,,,,,,,
29108,1730061849541,,,,-0.1,0.01,0.98,-3,1,-2,0.1,,,,,,,,,,
29113,1730061849546,2.51,2.46,,-0.13,0.01,0.96,-4,2,-2,0.13,,,,,,,,,,
29118,1730061849551,,,,-0.23,0.04,0.99,-3,1,-1,0.23,,,,,,,,,,
29123,1730061849556,2.52,2.46,,-0.22,0.04,1.02,-3,0,-1,0.22,65,2040,0,,,,,,,
29128,1730061849561,,,,-0.14,0.05,0.96,-4,0,-2,0.15,,,,,,,,,,
29133,1730061849566,2.55,2.49,,-0.07,0.06,0.89,-4,0,-2,0.09,,,,,,,,,,
29138,1730061849571,,,,-0.12,0.05,0.9,-4,0,-2,0.13,,,,,,,,,,
29143,1730061849576,2.54,2.49,,-0.16,0.04,0.93,-4,1,-3,0.17,,,0,39.674732,-77.416969,3.82,1137.4,9,2,1.5
29148,1730061849581,,,,-0.19,0.05,0.96,-4,1,-3,0.2,,,,,,,,,,
29153,1730061849586,2.53,2.47,,-0.2,0.04,1.0,-4,-0,-3,0.2,,,,,,,,,,
29158,1730061849591,,,,-0.13,0.02,0.96,-4,0,-3,0.13,,,,,,,,,,
29163,1730061849596,2.51,2.46,,-0.12,0.02,0.96,-4,0,-3,0.12,65,2100,0,,,,,,,
29168,1730061849601,,,,-0.14,0.01,0.96,-5,0,-4,0.14,,,,,,,,,,
29173,1730061849606,2.55,2.49,,-0.21,0.02,0.94,-4,0,-4,0.22,,,,,,,,,,
29178,1730061849611,,,,-0.21,0.04,0.98,-4,0,-4,0.21,,,,,,,,,,
29183,1730061849616,2.55,2.49,,-0.15,0.03,0.98,-4,0,-4,0.15,,,0,,,,,,,
29188,1730061849621,,,,-0.11,0.03,0.99,-4,0,-5,0.11,,,,,,,,,,
29193,1730061849626,2.54,2.49,,-0.11,0.05,1.0,-5,1,-5,0.12,,,,,,,,,,
29198,1730061849631,,,,-0.14,0.05,1.02,-5,1,-5,0.15,,,,,,,,,,
29203,1730061849636,2.54,2.49,,-0.18,0.07,1.05,-4,1,-5,0.19,78,2160,0,,,,,,,
29208,1730061849641,,,,-0.22,0.06,1.11,-4,1,-4,0.23,,,,,,,,,,
29213,1730061849646,2.55,2.5,,-0.14,0.04,1.03,-5,0,-4,0.15,,,,,,,,,,
29218,1730061849651,,,,-0.09,0.04,0.98,-5,1,-4,0.1,,,,,,,,,,
29223,1730061849656,2.54,2.49,,-0.09,0.04,0.99,-5,1,-4,0.1,,,0,,,,,,,
